PIXEL_ID, YEAR, MONTH, RET_SUM, RET_AVG
132096, 1998, 05, 151.598, 4.8902580645161290322580645161
132096, 1998, 06, 171.144, 5.7048
132096, 1998, 07, 138.503, 4.4678387096774193548387096774
132096, 1998, 08, 123.721, 3.991
132096, 1998, 09, 86.696, 2.8898666666666666666666666666
132096, 1998, 10, 95.471, 3.0797096774193548387096774193
132096, 1998, 11, 62.679, 2.0893
132096, 1998, 12, 55.435, 1.7882258064516129032258064516
132096, 1999, 01, 63.183, 2.0381612903225806451612903225
132096, 1999, 02, 77.546, 2.7695
132096, 1999, 03, 117.703, 3.7968709677419354838709677419
132096, 1999, 04, 142.605, 4.7535
132096, 1999, 05, 154.068, 4.9699354838709677419354838709
132096, 1999, 06, 119.143, 3.9714333333333333333333333333
132096, 1999, 07, 151.573, 4.8894516129032258064516129032
132096, 1999, 08, 136.045, 4.3885483870967741935483870967
132096, 1999, 09, 112.905, 3.7635
132096, 1999, 10, 91.562, 2.9536129032258064516129032258
132096, 1999, 11, 70.721, 2.3573666666666666666666666666
132096, 1999, 12, 54.042, 1.7432903225806451612903225806
132096, 2000, 01, 61.709, 1.9906129032258064516129032258
132096, 2000, 02, 79.864, 2.7539310344827586206896551724
132096, 2000, 03, 113.929, 3.6751290322580645161290322580
132096, 2000, 04, 137.307, 4.5769
132096, 2000, 05, 177.747, 5.7337741935483870967741935483
132096, 2000, 06, 143.051, 4.7683666666666666666666666666
132096, 2000, 07, 144.069, 4.6473870967741935483870967741
132096, 2000, 08, 140.04, 4.5174193548387096774193548387
132096, 2000, 09, 102.076, 3.4025333333333333333333333333
132096, 2000, 10, 99.849, 3.2209354838709677419354838709
132096, 2000, 11, 68.149, 2.2716333333333333333333333333
132096, 2000, 12, 57.832, 1.8655483870967741935483870967
132096, 2001, 01, 59.325, 1.9137096774193548387096774193
132096, 2001, 02, 70.431, 2.5153928571428571428571428571
132096, 2001, 03, 93.653, 3.0210645161290322580645161290
132096, 2001, 04, 136.707, 4.5569
132096, 2001, 05, 160.897, 5.1902258064516129032258064516
132096, 2001, 06, 139.554, 4.6518
132096, 2001, 07, 129.403, 4.1742903225806451612903225806
132096, 2001, 08, 134.431, 4.3364838709677419354838709677
132096, 2001, 09, 95.128, 3.1709333333333333333333333333
132096, 2001, 10, 90.578, 2.9218709677419354838709677419
132096, 2001, 11, 67.574, 2.2524666666666666666666666666
132096, 2001, 12, 55.635, 1.7946774193548387096774193548
132096, 2002, 01, 54.447, 1.7563548387096774193548387096
132096, 2002, 02, 67.913, 2.4254642857142857142857142857
132096, 2002, 03, 113.007, 3.6453870967741935483870967741
132096, 2002, 04, 130.807, 4.3602333333333333333333333333
132096, 2002, 05, 161.842, 5.2207096774193548387096774193
132096, 2002, 06, 119.292, 3.9764
132096, 2002, 07, 128.317, 4.1392580645161290322580645161
132096, 2002, 08, 120.301, 3.8806774193548387096774193548
132096, 2002, 09, 110.551, 3.6850333333333333333333333333
132096, 2002, 10, 90.665, 2.9246774193548387096774193548
132096, 2002, 11, 63.223, 2.1074333333333333333333333333
132096, 2002, 12, 48.337, 1.5592580645161290322580645161
132096, 2003, 01, 62.234, 2.0075483870967741935483870967
132096, 2003, 02, 63.927, 2.2831071428571428571428571428
132096, 2003, 03, 88.561, 2.8568064516129032258064516129
132096, 2003, 04, 125.628, 4.1876
132096, 2003, 05, 150.853, 4.8662258064516129032258064516
132096, 2003, 06, 119.361, 3.9787
132096, 2003, 07, 124.112, 4.0036129032258064516129032258
132096, 2003, 08, 117.705, 3.7969354838709677419354838709
132096, 2003, 09, 104.519, 3.4839666666666666666666666666
132096, 2003, 10, 84.679, 2.7315806451612903225806451612
132096, 2003, 11, 69.16, 2.3053333333333333333333333333
132096, 2003, 12, 55.575, 1.7927419354838709677419354838
132096, 2004, 01, 59.245, 1.9111290322580645161290322580
132096, 2004, 02, 58.595, 2.0205172413793103448275862068
132096, 2004, 03, 112.377, 3.6250645161290322580645161290
132096, 2004, 04, 130.13, 4.3376666666666666666666666666
132096, 2004, 05, 158.735, 5.1204838709677419354838709677
132096, 2004, 06, 139.479, 4.6493
132096, 2004, 07, 129.438, 4.1754193548387096774193548387
132096, 2004, 08, 112.58, 3.6316129032258064516129032258
132096, 2004, 09, 104.081, 3.4693666666666666666666666666
132096, 2004, 10, 88.554, 2.8565806451612903225806451612
132096, 2004, 11, 66.034, 2.2011333333333333333333333333
132096, 2004, 12, 51.823, 1.6717096774193548387096774193
132096, 2005, 01, 63.095, 2.0353225806451612903225806451
132096, 2005, 02, 68.928, 2.4617142857142857142857142857
132096, 2005, 03, 94.146, 3.0369677419354838709677419354
132096, 2005, 04, 136.19, 4.5396666666666666666666666666
132096, 2005, 05, 140.451, 4.5306774193548387096774193548
132096, 2005, 06, 122.873, 4.0957666666666666666666666666
132096, 2005, 07, 147.601, 4.7613225806451612903225806451
132096, 2005, 08, 132.752, 4.2823225806451612903225806451
132096, 2005, 09, 122.845, 4.0948333333333333333333333333
132096, 2005, 10, 93.002, 3.0000645161290322580645161290
132096, 2005, 11, 75.545, 2.5181666666666666666666666666
132096, 2005, 12, 55.71, 1.7970967741935483870967741935
132096, 2006, 01, 73.545, 2.3724193548387096774193548387
132096, 2006, 02, 74.675, 2.6669642857142857142857142857
132096, 2006, 03, 123.397, 3.9805483870967741935483870967
132096, 2006, 04, 151.289, 5.0429666666666666666666666666
132096, 2006, 05, 171.458, 5.5309032258064516129032258064
132096, 2006, 06, 146.466, 4.8822
132096, 2006, 07, 153.872, 4.9636129032258064516129032258
132096, 2006, 08, 147.89, 4.7706451612903225806451612903
132096, 2006, 09, 122.026, 4.0675333333333333333333333333
132096, 2006, 10, 111.979, 3.6122258064516129032258064516
132096, 2006, 11, 72.899, 2.4299666666666666666666666666
132096, 2006, 12, 59.029, 1.9041612903225806451612903225
132096, 2007, 01, 63.994, 2.0643225806451612903225806451
132096, 2007, 02, 77.816, 2.7791428571428571428571428571
132096, 2007, 03, 120.122, 3.8749032258064516129032258064
132096, 2007, 04, 140.999, 4.6999666666666666666666666666
132096, 2007, 05, 165.031, 5.3235806451612903225806451612
132096, 2007, 06, 152.235, 5.0745
132096, 2007, 07, 143.175, 4.6185483870967741935483870967
132096, 2007, 08, 150.929, 4.8686774193548387096774193548
132096, 2007, 09, 122.94, 4.098
132096, 2007, 10, 92.603, 2.9871935483870967741935483870
132096, 2007, 11, 72.718, 2.4239333333333333333333333333
132096, 2007, 12, 61.737, 1.9915161290322580645161290322
132096, 2008, 01, 62.074, 2.0023870967741935483870967741
132096, 2008, 02, 81.188, 2.7995862068965517241379310344
132096, 2008, 03, 111.9, 3.6096774193548387096774193548
132096, 2008, 04, 133.829, 4.4609666666666666666666666666
132096, 2008, 05, 167.582, 5.4058709677419354838709677419
132096, 2008, 06, 140.398, 4.6799333333333333333333333333
132096, 2008, 07, 132.131, 4.2622903225806451612903225806
132096, 2008, 08, 122.606, 3.9550322580645161290322580645
132096, 2008, 09, 125.168, 4.1722666666666666666666666666
132096, 2008, 10, 103.207, 3.3292580645161290322580645161
132096, 2008, 11, 71.69, 2.3896666666666666666666666666
132096, 2008, 12, 64.709, 2.0873870967741935483870967741
132096, 2009, 01, 63.25, 2.0403225806451612903225806451
132096, 2009, 02, 82.637, 2.9513214285714285714285714285
132096, 2009, 03, 125.837, 4.0592580645161290322580645161
132096, 2009, 04, 147.008, 4.9002666666666666666666666666
132096, 2009, 05, 147.422, 4.7555483870967741935483870967
132096, 2009, 06, 156.998, 5.2332666666666666666666666666
132096, 2009, 07, 142.774, 4.6056129032258064516129032258
132096, 2009, 08, 138.917, 4.4811935483870967741935483870
132096, 2009, 09, 122.015, 4.0671666666666666666666666666
132096, 2009, 10, 99.751, 3.2177741935483870967741935483
132096, 2009, 11, 68.643, 2.2881
132096, 2009, 12, 50.927, 1.6428064516129032258064516129
132097, 1995, 06, 135.607, 4.5202333333333333333333333333
132097, 1995, 07, 154.787, 4.9931290322580645161290322580
132097, 1995, 08, 134.389, 4.3351290322580645161290322580
132097, 1995, 09, 114.863, 3.8287666666666666666666666666
132097, 1995, 10, 98.785, 3.1866129032258064516129032258
132097, 1995, 11, 76.635, 2.5545
132097, 1995, 12, 59.839, 1.9302903225806451612903225806
132097, 1996, 01, 69.113, 2.2294516129032258064516129032
132097, 1996, 02, 81.166, 2.7988275862068965517241379310
132097, 1996, 03, 102.377, 3.3024838709677419354838709677
132097, 1996, 04, 137.33, 4.5776666666666666666666666666
132097, 1996, 05, 167.573, 5.4055806451612903225806451612
132097, 1996, 06, 141.62, 4.7206666666666666666666666666
132097, 1996, 07, 158.705, 5.1195161290322580645161290322
132097, 1996, 08, 136.946, 4.4176129032258064516129032258
132097, 1996, 09, 127.736, 4.2578666666666666666666666666
132097, 1996, 10, 92.631, 2.9880967741935483870967741935
132097, 1996, 11, 77.585, 2.5861666666666666666666666666
132097, 1996, 12, 60.905, 1.9646774193548387096774193548
132097, 1997, 01, 63.074, 2.0346451612903225806451612903
132097, 1997, 02, 78.033, 2.7868928571428571428571428571
132097, 1997, 03, 115.549, 3.7273870967741935483870967741
132097, 1997, 04, 125.777, 4.1925666666666666666666666666
132097, 1997, 05, 147.202, 4.7484516129032258064516129032
132097, 1997, 06, 134.15, 4.4716666666666666666666666666
132097, 1997, 07, 143.48, 4.6283870967741935483870967741
132097, 1997, 08, 135.419, 4.3683548387096774193548387096
132097, 1997, 09, 127.224, 4.2408
132097, 1997, 10, 97.399, 3.1419032258064516129032258064
132097, 1997, 11, 65.676, 2.1892
132097, 1997, 12, 49.05, 1.5822580645161290322580645161
132097, 1998, 01, 58.599, 1.8902903225806451612903225806
132097, 1998, 02, 69.531, 2.48325
132097, 1998, 03, 102.776, 3.3153548387096774193548387096
132097, 1998, 04, 125.695, 4.1898333333333333333333333333
132097, 1998, 05, 151.645, 4.8917741935483870967741935483
132097, 1998, 06, 170.336, 5.6778666666666666666666666666
132097, 1998, 07, 138.489, 4.4673870967741935483870967741
132097, 1998, 08, 123.259, 3.9760967741935483870967741935
132097, 1998, 09, 88.088, 2.9362666666666666666666666666
132097, 1998, 10, 94.729, 3.0557741935483870967741935483
132097, 1998, 11, 62.841, 2.0947
132097, 1998, 12, 55.356, 1.7856774193548387096774193548
132097, 1999, 01, 62.801, 2.0258387096774193548387096774
132097, 1999, 02, 77.742, 2.7765
132097, 1999, 03, 117.091, 3.7771290322580645161290322580
132097, 1999, 04, 141.984, 4.7328
132097, 1999, 05, 153.102, 4.9387741935483870967741935483
132097, 1999, 06, 118.522, 3.9507333333333333333333333333
132097, 1999, 07, 152.37, 4.9151612903225806451612903225
132097, 1999, 08, 135.827, 4.3815161290322580645161290322
132097, 1999, 09, 112.296, 3.7432
132097, 1999, 10, 91.042, 2.9368387096774193548387096774
132097, 1999, 11, 70.665, 2.3555
132097, 1999, 12, 53.778, 1.7347741935483870967741935483
132097, 2000, 01, 61.77, 1.9925806451612903225806451612
132097, 2000, 02, 79.202, 2.7311034482758620689655172413
132097, 2000, 03, 114.111, 3.681
132097, 2000, 04, 137.616, 4.5872
132097, 2000, 05, 176.854, 5.7049677419354838709677419354
132097, 2000, 06, 143.235, 4.7745
132097, 2000, 07, 143.982, 4.6445806451612903225806451612
132097, 2000, 08, 139.833, 4.5107419354838709677419354838
132097, 2000, 09, 101.172, 3.3724
132097, 2000, 10, 99.604, 3.2130322580645161290322580645
132097, 2000, 11, 67.863, 2.2621
132097, 2000, 12, 57.671, 1.8603548387096774193548387096
132097, 2001, 01, 58.988, 1.9028387096774193548387096774
132097, 2001, 02, 70.428, 2.5152857142857142857142857142
132097, 2001, 03, 92.837, 2.9947419354838709677419354838
132097, 2001, 04, 136.318, 4.5439333333333333333333333333
132097, 2001, 05, 160.81, 5.1874193548387096774193548387
132097, 2001, 06, 139.578, 4.6526
132097, 2001, 07, 130.009, 4.1938387096774193548387096774
132097, 2001, 08, 134.26, 4.3309677419354838709677419354
132097, 2001, 09, 94.631, 3.1543666666666666666666666666
132097, 2001, 10, 90.204, 2.9098064516129032258064516129
132097, 2001, 11, 67.249, 2.2416333333333333333333333333
132097, 2001, 12, 55.378, 1.7863870967741935483870967741
132097, 2002, 01, 54.578, 1.7605806451612903225806451612
132097, 2002, 02, 68.006, 2.4287857142857142857142857142
132097, 2002, 03, 113.592, 3.6642580645161290322580645161
132097, 2002, 04, 130.658, 4.3552666666666666666666666666
132097, 2002, 05, 161.089, 5.1964193548387096774193548387
132097, 2002, 06, 118.918, 3.9639333333333333333333333333
132097, 2002, 07, 127.778, 4.1218709677419354838709677419
132097, 2002, 08, 119.376, 3.8508387096774193548387096774
132097, 2002, 09, 110.215, 3.6738333333333333333333333333
132097, 2002, 10, 90.652, 2.9242580645161290322580645161
132097, 2002, 11, 63.082, 2.1027333333333333333333333333
132097, 2002, 12, 48.143, 1.553
132097, 2003, 01, 62.041, 2.0013225806451612903225806451
132097, 2003, 02, 63.612, 2.2718571428571428571428571428
132097, 2003, 03, 88.065, 2.8408064516129032258064516129
132097, 2003, 04, 125.621, 4.1873666666666666666666666666
132097, 2003, 05, 150.428, 4.8525161290322580645161290322
132097, 2003, 06, 119.9, 3.9966666666666666666666666666
132097, 2003, 07, 124.977, 4.0315161290322580645161290322
132097, 2003, 08, 117.494, 3.7901290322580645161290322580
132097, 2003, 09, 104.86, 3.4953333333333333333333333333
132097, 2003, 10, 83.709, 2.7002903225806451612903225806
132097, 2003, 11, 69.028, 2.3009333333333333333333333333
132097, 2003, 12, 55.098, 1.7773548387096774193548387096
132097, 2004, 01, 59.056, 1.9050322580645161290322580645
132097, 2004, 02, 58.62, 2.0213793103448275862068965517
132097, 2004, 03, 112.2, 3.6193548387096774193548387096
132097, 2004, 04, 130.023, 4.3341
132097, 2004, 05, 159.356, 5.1405161290322580645161290322
132097, 2004, 06, 140.636, 4.6878666666666666666666666666
132097, 2004, 07, 129.078, 4.1638064516129032258064516129
132097, 2004, 08, 113.795, 3.6708064516129032258064516129
132097, 2004, 09, 103.961, 3.4653666666666666666666666666
132097, 2004, 10, 88.368, 2.8505806451612903225806451612
132097, 2004, 11, 65.798, 2.1932666666666666666666666666
132097, 2004, 12, 51.636, 1.6656774193548387096774193548
132097, 2005, 01, 63.404, 2.0452903225806451612903225806
132097, 2005, 02, 68.929, 2.46175
132097, 2005, 03, 94.113, 3.0359032258064516129032258064
132097, 2005, 04, 136.299, 4.5433
132097, 2005, 05, 140.475, 4.5314516129032258064516129032
132097, 2005, 06, 122.887, 4.0962333333333333333333333333
132097, 2005, 07, 147.72, 4.7651612903225806451612903225
132097, 2005, 08, 132.654, 4.2791612903225806451612903225
132097, 2005, 09, 122.313, 4.0771
132097, 2005, 10, 93.34, 3.0109677419354838709677419354
132097, 2005, 11, 75.3, 2.51
132097, 2005, 12, 55.286, 1.7834193548387096774193548387
132097, 2006, 01, 73.552, 2.3726451612903225806451612903
132097, 2006, 02, 74.305, 2.65375
132097, 2006, 03, 123.716, 3.9908387096774193548387096774
132097, 2006, 04, 151.955, 5.0651666666666666666666666666
132097, 2006, 05, 171.665, 5.5375806451612903225806451612
132097, 2006, 06, 145.985, 4.8661666666666666666666666666
132097, 2006, 07, 153.264, 4.944
132097, 2006, 08, 147.869, 4.7699677419354838709677419354
132097, 2006, 09, 122.036, 4.0678666666666666666666666666
132097, 2006, 10, 111.735, 3.6043548387096774193548387096
132097, 2006, 11, 72.813, 2.4271
132097, 2006, 12, 58.797, 1.8966774193548387096774193548
132097, 2007, 01, 63.356, 2.0437419354838709677419354838
132097, 2007, 02, 77.628, 2.7724285714285714285714285714
132097, 2007, 03, 119.49, 3.8545161290322580645161290322
132097, 2007, 04, 140.237, 4.6745666666666666666666666666
132097, 2007, 05, 164.532, 5.3074838709677419354838709677
132097, 2007, 06, 151.356, 5.0452
132097, 2007, 07, 142.629, 4.6009354838709677419354838709
132097, 2007, 08, 150.603, 4.8581612903225806451612903225
132097, 2007, 09, 123.089, 4.1029666666666666666666666666
132097, 2007, 10, 92.449, 2.9822258064516129032258064516
132097, 2007, 11, 72.258, 2.4086
132097, 2007, 12, 61.486, 1.9834193548387096774193548387
132097, 2008, 01, 61.7, 1.9903225806451612903225806451
132097, 2008, 02, 80.671, 2.7817586206896551724137931034
132097, 2008, 03, 111.765, 3.6053225806451612903225806451
132097, 2008, 04, 133.473, 4.4491
132097, 2008, 05, 167.061, 5.3890645161290322580645161290
132097, 2008, 06, 140.476, 4.6825333333333333333333333333
132097, 2008, 07, 131.69, 4.2480645161290322580645161290
132097, 2008, 08, 122.908, 3.9647741935483870967741935483
132097, 2008, 09, 125.384, 4.1794666666666666666666666666
132097, 2008, 10, 103.204, 3.3291612903225806451612903225
132097, 2008, 11, 71.461, 2.3820333333333333333333333333
132097, 2008, 12, 64.386, 2.0769677419354838709677419354
132097, 2009, 01, 63.128, 2.0363870967741935483870967741
132097, 2009, 02, 82.439, 2.94425
132097, 2009, 03, 126.048, 4.0660645161290322580645161290
132097, 2009, 04, 147.17, 4.9056666666666666666666666666
132097, 2009, 05, 148.41, 4.7874193548387096774193548387
132097, 2009, 06, 156.558, 5.2186
132097, 2009, 07, 143.953, 4.6436451612903225806451612903
132097, 2009, 08, 139.643, 4.5046129032258064516129032258
132097, 2009, 09, 123.321, 4.1107
132097, 2009, 10, 99.818, 3.2199354838709677419354838709
132097, 2009, 11, 68.283, 2.2761
132097, 2009, 12, 50.64, 1.6335483870967741935483870967
132098, 1995, 06, 135.14, 4.5046666666666666666666666666
132098, 1995, 07, 153.413, 4.9488064516129032258064516129
132098, 1995, 08, 136.193, 4.3933225806451612903225806451
132098, 1995, 09, 114.934, 3.8311333333333333333333333333
132098, 1995, 10, 99.717, 3.2166774193548387096774193548
132098, 1995, 11, 76.092, 2.5364
132098, 1995, 12, 59.836, 1.9301935483870967741935483870
132098, 1996, 01, 69.099, 2.229
132098, 1996, 02, 80.945, 2.7912068965517241379310344827
132098, 1996, 03, 102.517, 3.307
132098, 1996, 04, 138.02, 4.6006666666666666666666666666
132098, 1996, 05, 166.318, 5.3650967741935483870967741935
132098, 1996, 06, 141.698, 4.7232666666666666666666666666
132098, 1996, 07, 159.33, 5.1396774193548387096774193548
132098, 1996, 08, 138.206, 4.4582580645161290322580645161
132098, 1996, 09, 127.372, 4.2457333333333333333333333333
132098, 1996, 10, 92.741, 2.9916451612903225806451612903
132098, 1996, 11, 77.806, 2.5935333333333333333333333333
132098, 1996, 12, 60.821, 1.9619677419354838709677419354
132098, 1997, 01, 63.196, 2.0385806451612903225806451612
132098, 1997, 02, 77.496, 2.7677142857142857142857142857
132098, 1997, 03, 115.361, 3.7213225806451612903225806451
132098, 1997, 04, 125.581, 4.1860333333333333333333333333
132098, 1997, 05, 147.071, 4.7442258064516129032258064516
132098, 1997, 06, 134.323, 4.4774333333333333333333333333
132098, 1997, 07, 143.415, 4.6262903225806451612903225806
132098, 1997, 08, 135.768, 4.3796129032258064516129032258
132098, 1997, 09, 127.562, 4.2520666666666666666666666666
132098, 1997, 10, 96.864, 3.1246451612903225806451612903
132098, 1997, 11, 65.443, 2.1814333333333333333333333333
132098, 1997, 12, 48.863, 1.5762258064516129032258064516
132098, 1998, 01, 58.399, 1.8838387096774193548387096774
132098, 1998, 02, 69.391, 2.47825
132098, 1998, 03, 103.3, 3.3322580645161290322580645161
132098, 1998, 04, 125.598, 4.1866
132098, 1998, 05, 150.262, 4.8471612903225806451612903225
132098, 1998, 06, 170.662, 5.6887333333333333333333333333
132098, 1998, 07, 138.417, 4.4650645161290322580645161290
132098, 1998, 08, 124.552, 4.0178064516129032258064516129
132098, 1998, 09, 86.732, 2.8910666666666666666666666666
132098, 1998, 10, 94.538, 3.0496129032258064516129032258
132098, 1998, 11, 62.422, 2.0807333333333333333333333333
132098, 1998, 12, 55.249, 1.7822258064516129032258064516
132098, 1999, 01, 62.852, 2.0274838709677419354838709677
132098, 1999, 02, 77.512, 2.7682857142857142857142857142
132098, 1999, 03, 116.526, 3.7589032258064516129032258064
132098, 1999, 04, 141.556, 4.7185333333333333333333333333
132098, 1999, 05, 153.16, 4.9406451612903225806451612903
132098, 1999, 06, 117.213, 3.9071
132098, 1999, 07, 152.752, 4.9274838709677419354838709677
132098, 1999, 08, 135.798, 4.3805806451612903225806451612
132098, 1999, 09, 112.028, 3.7342666666666666666666666666
132098, 1999, 10, 90.904, 2.9323870967741935483870967741
132098, 1999, 11, 70.454, 2.3484666666666666666666666666
132098, 1999, 12, 53.512, 1.7261935483870967741935483870
132098, 2000, 01, 61.452, 1.9823225806451612903225806451
132098, 2000, 02, 78.948, 2.7223448275862068965517241379
132098, 2000, 03, 114.078, 3.6799354838709677419354838709
132098, 2000, 04, 137.363, 4.5787666666666666666666666666
132098, 2000, 05, 176.623, 5.6975161290322580645161290322
132098, 2000, 06, 143.073, 4.7691
132098, 2000, 07, 145.284, 4.6865806451612903225806451612
132098, 2000, 08, 140.137, 4.5205483870967741935483870967
132098, 2000, 09, 101.856, 3.3952
132098, 2000, 10, 99.55, 3.2112903225806451612903225806
132098, 2000, 11, 68.027, 2.2675666666666666666666666666
132098, 2000, 12, 57.449, 1.8531935483870967741935483870
132098, 2001, 01, 58.749, 1.8951290322580645161290322580
132098, 2001, 02, 70.303, 2.5108214285714285714285714285
132098, 2001, 03, 92.561, 2.9858387096774193548387096774
132098, 2001, 04, 136.754, 4.5584666666666666666666666666
132098, 2001, 05, 160.245, 5.1691935483870967741935483870
132098, 2001, 06, 139.772, 4.6590666666666666666666666666
132098, 2001, 07, 129.382, 4.1736129032258064516129032258
132098, 2001, 08, 132.523, 4.2749354838709677419354838709
132098, 2001, 09, 94.913, 3.1637666666666666666666666666
132098, 2001, 10, 89.643, 2.8917096774193548387096774193
132098, 2001, 11, 66.891, 2.2297
132098, 2001, 12, 55.785, 1.7995161290322580645161290322
132098, 2002, 01, 54.102, 1.7452258064516129032258064516
132098, 2002, 02, 67.774, 2.4205
132098, 2002, 03, 113.18, 3.6509677419354838709677419354
132098, 2002, 04, 131.732, 4.3910666666666666666666666666
132098, 2002, 05, 159.906, 5.1582580645161290322580645161
132098, 2002, 06, 119.085, 3.9695
132098, 2002, 07, 127.256, 4.1050322580645161290322580645
132098, 2002, 08, 120.099, 3.8741612903225806451612903225
132098, 2002, 09, 109.706, 3.6568666666666666666666666666
132098, 2002, 10, 91.094, 2.9385161290322580645161290322
132098, 2002, 11, 62.91, 2.097
132098, 2002, 12, 48.088, 1.5512258064516129032258064516
132098, 2003, 01, 61.77, 1.9925806451612903225806451612
132098, 2003, 02, 63.665, 2.27375
132098, 2003, 03, 88.186, 2.8447096774193548387096774193
132098, 2003, 04, 124.873, 4.1624333333333333333333333333
132098, 2003, 05, 150.179, 4.8444838709677419354838709677
132098, 2003, 06, 119.573, 3.9857666666666666666666666666
132098, 2003, 07, 126.078, 4.0670322580645161290322580645
132098, 2003, 08, 116.94, 3.7722580645161290322580645161
132098, 2003, 09, 105.163, 3.5054333333333333333333333333
132098, 2003, 10, 83.12, 2.6812903225806451612903225806
132098, 2003, 11, 68.489, 2.2829666666666666666666666666
132098, 2003, 12, 54.85, 1.7693548387096774193548387096
132098, 2004, 01, 58.902, 1.9000645161290322580645161290
132098, 2004, 02, 58.539, 2.0185862068965517241379310344
132098, 2004, 03, 111.466, 3.5956774193548387096774193548
132098, 2004, 04, 129.338, 4.3112666666666666666666666666
132098, 2004, 05, 159.396, 5.1418064516129032258064516129
132098, 2004, 06, 139.654, 4.6551333333333333333333333333
132098, 2004, 07, 129.081, 4.1639032258064516129032258064
132098, 2004, 08, 113.781, 3.6703548387096774193548387096
132098, 2004, 09, 103.807, 3.4602333333333333333333333333
132098, 2004, 10, 88.158, 2.8438064516129032258064516129
132098, 2004, 11, 65.739, 2.1913
132098, 2004, 12, 51.456, 1.6598709677419354838709677419
132098, 2005, 01, 62.672, 2.0216774193548387096774193548
132098, 2005, 02, 68.712, 2.454
132098, 2005, 03, 93.756, 3.0243870967741935483870967741
132098, 2005, 04, 136.016, 4.5338666666666666666666666666
132098, 2005, 05, 138.648, 4.4725161290322580645161290322
132098, 2005, 06, 122.777, 4.0925666666666666666666666666
132098, 2005, 07, 147.921, 4.7716451612903225806451612903
132098, 2005, 08, 132.058, 4.2599354838709677419354838709
132098, 2005, 09, 122.035, 4.0678333333333333333333333333
132098, 2005, 10, 93.272, 3.0087741935483870967741935483
132098, 2005, 11, 75.064, 2.5021333333333333333333333333
132098, 2005, 12, 54.954, 1.7727096774193548387096774193
132098, 2006, 01, 73.344, 2.3659354838709677419354838709
132098, 2006, 02, 73.937, 2.6406071428571428571428571428
132098, 2006, 03, 123.944, 3.9981935483870967741935483870
132098, 2006, 04, 150.641, 5.0213666666666666666666666666
132098, 2006, 05, 170.476, 5.4992258064516129032258064516
132098, 2006, 06, 147.554, 4.9184666666666666666666666666
132098, 2006, 07, 152.889, 4.9319032258064516129032258064
132098, 2006, 08, 146.149, 4.7144838709677419354838709677
132098, 2006, 09, 121.816, 4.0605333333333333333333333333
132098, 2006, 10, 110.894, 3.5772258064516129032258064516
132098, 2006, 11, 72.244, 2.4081333333333333333333333333
132098, 2006, 12, 58.317, 1.8811935483870967741935483870
132098, 2007, 01, 63.263, 2.0407419354838709677419354838
132098, 2007, 02, 77.132, 2.7547142857142857142857142857
132098, 2007, 03, 118.823, 3.833
132098, 2007, 04, 140.154, 4.6718
132098, 2007, 05, 163.954, 5.2888387096774193548387096774
132098, 2007, 06, 151.616, 5.0538666666666666666666666666
132098, 2007, 07, 143.2, 4.6193548387096774193548387096
132098, 2007, 08, 151.752, 4.8952258064516129032258064516
132098, 2007, 09, 122.496, 4.0832
132098, 2007, 10, 91.564, 2.9536774193548387096774193548
132098, 2007, 11, 71.659, 2.3886333333333333333333333333
132098, 2007, 12, 61.064, 1.9698064516129032258064516129
